,id,instruments,genres,place,coordinates,is-danced,youtube-id,start-ts,end-ts,region,sub-region,main_genre,secondary_genre,sub-genre,Lyra,Cimbalom,Whistling,Floghera,Trumpet,Klarino,Flute,Laouto,Guitar,Trombone,Bass,Piano,Cello,Tambouras,Baglamas,Zournas,Kanonaki,Santouri,Violin,Voice,Accordion,Oud,Mandolin,Ney,Tsampouna,Tuba,Bassoon,Percussion,Bouzouki,Tsumbus
637,pentozalis-anatolikis-kritis,"['Violin', 'Laouto', 'Guitar']","['Traditional', 'Nisiotiko', 'Cretan']",['Crete'],35.19124573828352|25.024171535651924,yes,e206O9UMfN0,5597,5848,Crete,Crete,Traditional,Nisiotiko,Cretan,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
638,pera-s-ekeino-to-vouno,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Sarakatsani']",['N/A'],N/A,no,FXS9jCtkFLk,1181,1316,N/A,N/A,Traditional,Sarakatsani,Sarakatsani,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
639,pera-stin-tripolitsa,"['Zournas', 'Voice', 'Percussion']","['Traditional', 'Peloponnesian']","['Peloponnese', 'Arcadia']",37.521613336357674|22.372682419794433,yes,o4XzhbCL0QM,1064,1313,Peloponnese,Arcadia,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
640,peramaritikos-ikariotikos,"['Violin', 'Santouri', 'Laouto']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Icaria']",37.600502446388|26.159290600739173,yes,Zy8tjrTf4sg,3486,3652,Aegean-sea,Icaria,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no
641,perdika,"['Voice', 'Violin', 'Guitar', 'Accordion']","['Traditional', 'Nisiotiko', 'Ionian']","['Ionian-sea', 'Corfu']",39.65199074735927|19.832436424805493,yes,t60GoECE0p8,1266,1421,Ionian-sea,Corfu,Traditional,Nisiotiko,Ionian,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no
642,perdika-ap-to-gialo,['Voice'],"['Traditional', 'Macedonian']",['Macedonia'],40.910884328073564|23.22153108200181,no,dIqJ-N3_Tso,1958,2152,Macedonia,Macedonia,Traditional,Macedonian,Macedonian,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
643,perdika-kai-kynigos,"['Voice', 'Percussion', 'Ney', 'Laouto', 'Guitar', 'Bass']",['Newer'],['N/A'],N/A,no,lBs4PyiRsIY,5730,5950,N/A,N/A,Newer,Newer,Newer,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no
644,perdikomata,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,8gH9iexkXME,5392,5578,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
645,perikoklada,"['Voice', 'Violin', 'Tsampouna', 'Santouri', 'Percussion', 'Laouto']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Paros']",37.059547738452586|25.18271237956369,yes,jpktBKou-_E,6325,6456,Aegean-sea,Paros,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,yes,no,no
646,persefoni-mou-glykia,"['Voice', 'Guitar', 'Bouzouki', 'Baglamas']",['Rebetiko'],['N/A'],N/A,no,IzjFkYASGbY,1479,1727,N/A,N/A,Rebetiko,Rebetiko,Rebetiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no
647,pes-mou-garyfalaki,"['Voice', 'Violin', 'Santouri', 'Percussion', 'Laouto', 'Guitar']","['Traditional', 'Nisiotiko', 'Euboean']",['Euboea'],38.50843106661583|24.003613925733106,yes,ozHAP8gMIY8,4637,4817,Euboea,Euboea,Traditional,Nisiotiko,Euboean,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no
648,petroperdika,"['Violin', 'Santouri', 'Percussion', 'Oud', 'Laouto', 'Klarino', 'Kanonaki', 'Guitar', 'Accordion']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Chios']",38.42426026626016|26.058525334235867,no,J-PqcxTXtp4,5658,5857,Aegean-sea,Chios,Traditional,Nisiotiko,Aegean,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,no,no
649,pidichtos,"['Percussion', 'Lyra', 'Laouto', 'Guitar', 'Bass']","['Traditional', 'Nisiotiko', 'Cretan']",['Crete'],35.19124573828352|25.024171535651924,yes,lBs4PyiRsIY,6342,6562,Crete,Crete,Traditional,Nisiotiko,Cretan,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
650,pidichtos-2,"['Mandolin', 'Guitar']","['Traditional', 'Nisiotiko', 'Cretan']",['Crete'],35.19124573828352|25.024171535651924,yes,e206O9UMfN0,3594,3868,Crete,Crete,Traditional,Nisiotiko,Cretan,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
651,pidichtos-3,"['Violin', 'Laouto', 'Guitar']","['Traditional', 'Nisiotiko', 'Cretan']",['Crete'],35.19124573828352|25.024171535651924,yes,e206O9UMfN0,6003,6477,Crete,Crete,Traditional,Nisiotiko,Cretan,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
652,pidichtos-rousiko,"['Violin', 'Santouri', 'Percussion', 'Laouto', 'Guitar']","['Traditional', 'Nisiotiko', 'Aegean']",['Aegean-sea'],38.5853888564289|25.564763646019834,yes,5z-ZGft2zCI,4238,4308,Aegean-sea,Aegean-sea,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no
653,pigaina-to-dromo-dromo,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']","['Epirus', 'Pogoni']",39.957398151152326|20.502372173521454,yes,8gH9iexkXME,5658,5768,Epirus,Pogoni,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
654,pigki,"['Violin', 'Santouri', 'Percussion', 'Guitar']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Lesbos']",39.23867882632123|26.256429816602346,yes,mp1pK6b1Oho,4912,5121,Aegean-sea,Lesbos,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no
655,pio-pera-apo-to-tzaneio,"['Voice', 'Guitar', 'Bouzouki', 'Baglamas']",['Rebetiko'],['N/A'],N/A,no,IzjFkYASGbY,5018,5171,N/A,N/A,Rebetiko,Rebetiko,Rebetiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no
656,piperi,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,niplI7Bv-30,5937,6093,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
657,pisokallotes,"['Voice', 'Lyra', 'Laouto']","['Traditional', 'Nisiotiko', 'Cretan']",['Crete'],35.19124573828352|25.024171535651924,no,4mMJSlECbh4,6132,6334,Crete,Crete,Traditional,Nisiotiko,Cretan,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
658,pizzica-tarantata,"['Voice', 'Violin', 'Percussion', 'Guitar']","['Traditional', 'Southern-Italian']",['Southern-Italy'],37.4956965444923|14.488217381442661,yes,4mMJSlECbh4,4680,4925,Southern-Italy,Southern-Italy,Traditional,Southern-Italian,Southern-Italian,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
659,pizzika-grika,"['Voice', 'Violin', 'Percussion', 'Guitar', 'Accordion']","['Traditional', 'Southern-Italian']",['Southern-Italy'],37.4956965444923|14.488217381442661,yes,l2gUntzxeVc,5550,6017,Southern-Italy,Southern-Italy,Traditional,Southern-Italian,Southern-Italian,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no
660,plapoutas,['Voice'],"['Traditional', 'Peloponnesian']","['Peloponnese', 'Kalavryta']",38.02253753321499|22.117596423290088,no,6bLFhgwoKsY,1360,1459,Peloponnese,Kalavryta,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
661,platania-apo-to-metsovo-tou-diligianni,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']","['Epirus', 'Metsovo']",39.77279687831799|21.180210833893486,no,wFOvhBpFM1o,70,155,Epirus,Metsovo,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
662,platanios,['Voice'],"['Traditional', 'Nisiotiko', 'Euboean']",['Euboea'],38.50843106661583|24.003613925733106,yes,ozHAP8gMIY8,2492,2610,Euboea,Euboea,Traditional,Nisiotiko,Euboean,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
663,platanisios,"['Violin', 'Santouri', 'Laouto']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Samothrace']",40.45252632651164|25.57768832151578,yes,jpktBKou-_E,1732,1846,Aegean-sea,Samothrace,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no
664,plevra,"['Santouri', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,no,6ZDyC-wpRXM,109,156,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no
665,pogonisio-fillipos-rountas,"['Violin', 'Percussion', 'Laouto', 'Klarino', 'Guitar']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,G9DwnuVgsVs,3981,4097,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no
666,pogonisios,"['Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']","['Epirus', 'Pogoni']",39.957398151152326|20.502372173521454,yes,6ZDyC-wpRXM,5489,5606,Epirus,Pogoni,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no
667,poia-einai-afti-pou-perase,"['Zournas', 'Voice', 'Percussion']","['Traditional', 'Peloponnesian']","['Peloponnese', 'Arcadia']",37.521613336357674|22.372682419794433,yes,o4XzhbCL0QM,741,1039,Peloponnese,Arcadia,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
668,poios-eide-psari-sti-thalassa,['Voice'],"['Traditional', 'Peloponnesian']","['Peloponnese', 'Kalavryta']",38.02253753321499|22.117596423290088,no,6bLFhgwoKsY,1486,1525,Peloponnese,Kalavryta,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
669,poios-eide-tetoio-thamasma,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino', 'Guitar']","['Traditional', 'Central-Greek']",['Central-Greece'],38.87601135662379|22.319114372276747,no,GIOAt5GHt3I,4649,4837,Central-Greece,Central-Greece,Traditional,Central-Greek,Central-Greek,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
670,politiko-giannis-stamatiou-sporos,"['Guitar', 'Bouzouki', 'Bass', 'Accordion']","['Rebetiko', 'Mikrasiatiko']",['Asia-minor'],38.5231944247523|26.521702731335296,no,L3fe3KGksU8,6008,6124,Asia-minor,Asia-minor,Rebetiko,Mikrasiatiko,Mikrasiatiko,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no
671,politiko-syrto,"['Violin', 'Guitar', 'Cimbalom', 'Bass', 'Accordion']","['Traditional', 'Mikrasiatiko', 'Politiko']","['Asia-minor', 'Poli']",41.01536713612946|29.015778607989805,yes,TpK-XXFl51o,2888,3051,Asia-minor,Poli,Traditional,Mikrasiatiko,Politiko,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no
672,polka,"['Voice', 'Tsampouna', 'Percussion', 'Laouto']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Kea']",37.62129704977236|24.33272421352251,yes,5z-ZGft2zCI,4589,4657,Aegean-sea,Kea,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no
673,polles-fores,"['Voice', 'Piano', 'Guitar', 'Bouzouki', 'Bass', 'Accordion']",['Laiko'],['N/A'],N/A,no,zkoqg3VRVLA,5197,5366,N/A,N/A,Laiko,Laiko,Laiko,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
674,ponemeni-kardia,"['Voice', 'Percussion', 'Ney', 'Laouto', 'Guitar', 'Bass']","['Rebetiko', 'Cretan']",['Crete'],35.19124573828352|25.024171535651924,no,lBs4PyiRsIY,1664,1884,Crete,Crete,Rebetiko,Cretan,Cretan,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no
675,popse-christos-gennithike-kalanta-thrakis,"['Voice', 'Violin', 'Percussion', 'Oud', 'Lyra', 'Floghera', 'Accordion']","['Traditional', 'Thracian']",['Thrace'],40.99020017616846|26.004757197151037,no,fooYiNew79E,738,992,Thrace,Thrace,Traditional,Thracian,Thracian,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,no,no
676,pos-to-trivoun-to-piperi,"['Voice', 'Violin', 'Santouri', 'Laouto']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,Zy8tjrTf4sg,5567,5805,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no
677,pot-pouri,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,8gH9iexkXME,6380,6508,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
678,potamia,"['Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,no,tbbAWeVEHFQ,5782,5973,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
679,potamiotiko-syrto,"['Violin', 'Santouri', 'Percussion', 'Oud', 'Klarino', 'Guitar']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Lesbos']",39.23867882632123|26.256429816602346,no,mp1pK6b1Oho,4704,4908,Aegean-sea,Lesbos,Traditional,Nisiotiko,Aegean,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,yes,no,no
680,pote-tha-rthei-i-anoixi,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic', 'Polyphonic']",['Epirus'],39.66608483034404|20.826263473906028,yes,UaYoyQPZEuo,1822,2028,Epirus,Epirus,Traditional,Epirotic,Polyphonic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
681,pou-isoun-epses-leventi-mou-strotos-gabrou,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Macedonian', 'Vlachic']","['Macedonia', 'Grevena']",40.08538883719564|21.41961215567693,yes,gMz1OBS9FlQ,3002,3214,Macedonia,Grevena,Traditional,Macedonian,Vlachic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
682,pou-isoun-epses-leventi-mou-syrtos-baniotikos,"['Voice', 'Violin', 'Percussion', 'Oud', 'Lyra', 'Accordion']","['Traditional', 'Thracian']",['Thrace'],40.99020017616846|26.004757197151037,yes,fooYiNew79E,2657,2906,Thrace,Thrace,Traditional,Thracian,Thracian,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,no,no
683,pou-teritzei-tragoudi-douleias,"['Voice', 'Violin', 'Mandolin', 'Guitar', 'Accordion']","['Traditional', 'Southern-Italian']",['Southern-Italy'],37.4956965444923|14.488217381442661,no,l2gUntzxeVc,1369,1715,Southern-Italy,Southern-Italy,Traditional,Southern-Italian,Southern-Italian,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no
684,pou-tha-me-pas,"['Voice', 'Piano', 'Guitar', 'Bouzouki', 'Bass', 'Accordion']",['Laiko'],['N/A'],N/A,no,zkoqg3VRVLA,1780,1947,N/A,N/A,Laiko,Laiko,Laiko,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
685,pou-tha-me-pas-2,"['Voice', 'Guitar']","['Urban-folk', 'Urban-light']",['N/A'],N/A,no,vd8WTrc12Uo,3179,3458,N/A,N/A,Urban-folk,Urban-light,Urban-light,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
686,poulaki-eicha-sto-klouvi,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Sarakatsani']",['N/A'],N/A,yes,FXS9jCtkFLk,6177,6262,N/A,N/A,Traditional,Sarakatsani,Sarakatsani,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
687,poulaki-fillipos-rountas,"['Violin', 'Percussion', 'Laouto', 'Klarino', 'Guitar']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,G9DwnuVgsVs,3656,3765,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no
688,poulaki-mou,"['Voice', 'Percussion', 'Mandolin', 'Laouto', 'Guitar', 'Bass']",['Newer'],['N/A'],N/A,no,lBs4PyiRsIY,1358,1543,N/A,N/A,Newer,Newer,Newer,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no
689,poulaki-xeno,"['Voice', 'Violin', 'Santouri', 'Klarino', 'Guitar', 'Cimbalom', 'Bass']","['Traditional', 'Central-Greek']",['Central-Greece'],38.87601135662379|22.319114372276747,yes,e5WVqHyTui4,4010,4282,Central-Greece,Central-Greece,Traditional,Central-Greek,Central-Greek,no,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no
690,prevezaniko,"['Violin', 'Tambouras', 'Santouri', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']","['Epirus', 'Preveza']",38.9756137452637|20.740179056641786,no,6ZDyC-wpRXM,937,1107,Epirus,Preveza,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no
691,prinianos,"['Percussion', 'Ney', 'Lyra', 'Laouto', 'Kanonaki', 'Bass']","['Traditional', 'Nisiotiko', 'Cretan']",['Crete'],35.19124573828352|25.024171535651924,no,Dd0IreIlLJE,2974,3041,Crete,Crete,Traditional,Nisiotiko,Cretan,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no
692,protovrochi,"['Voice', 'Guitar', 'Bouzouki', 'Accordion']",['Laiko'],['N/A'],N/A,yes,YEPmaDr_UMA,5660,5885,N/A,N/A,Laiko,Laiko,Laiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
693,psaraki,"['Voice', 'Violin', 'Laouto', 'Guitar']","['Traditional', 'Nisiotiko', 'Cretan']",['Crete'],35.19124573828352|25.024171535651924,yes,e206O9UMfN0,4673,4819,Crete,Crete,Traditional,Nisiotiko,Cretan,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no
694,psilovrechei,"['Voice', 'Guitar', 'Bouzouki', 'Accordion']",['Laiko'],['N/A'],N/A,no,GQoE6eVqP38,5493,5763,N/A,N/A,Laiko,Laiko,Laiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
695,pyrgousikos,"['Violin', 'Tuba', 'Percussion', 'Laouto', 'Flute', 'Bassoon']","['Traditional', 'Arrangement']",['N/A'],N/A,no,k_U5rTSHIMo,5741,6048,N/A,N/A,Traditional,Arrangement,Arrangement,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no
696,pyrgousikos-3,"['Violin', 'Santouri', 'Percussion', 'Oud', 'Laouto', 'Klarino', 'Kanonaki', 'Guitar', 'Accordion']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Chios']",38.42426026626016|26.058525334235867,no,J-PqcxTXtp4,5497,5600,Aegean-sea,Chios,Traditional,Nisiotiko,Aegean,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,no,no
697,ra-kabana,"['Voice', 'Violin', 'Percussion', 'Oud', 'Klarino', 'Guitar', 'Bass']","['Traditional', 'Arvanitic']",['N/A'],N/A,yes,g4hypPA6D9Y,3726,3846,N/A,N/A,Traditional,Arvanitic,Arvanitic,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,yes,no,no
698,rachiotikos-ikariotikos,"['Violin', 'Tsampouna', 'Santouri', 'Laouto']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Icaria']",37.600502446388|26.159290600739173,yes,Zy8tjrTf4sg,5984,6356,Aegean-sea,Icaria,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no
699,rast,"['Zournas', 'Percussion']","['Traditional', 'Central-Greek']","['Central-Greece', 'Mesologgi']",38.387336454795125|21.45891698692964,yes,5z-ZGft2zCI,1343,1542,Central-Greece,Mesologgi,Traditional,Central-Greek,Central-Greek,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
700,rebetes-apostolos-chatzichristos-giorgos-fotidas,"['Voice', 'Piano', 'Guitar', 'Bouzouki', 'Bass', 'Baglamas', 'Accordion']",['Rebetiko'],['N/A'],N/A,no,L3fe3KGksU8,1468,1687,N/A,N/A,Rebetiko,Rebetiko,Rebetiko,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
701,rirolala-tarantela-pitsika,"['Voice', 'Percussion', 'Guitar', 'Accordion']","['Traditional', 'Southern-Italian', 'Polyphonic']",['Southern-Italy'],37.4956965444923|14.488217381442661,yes,l2gUntzxeVc,459,804,Southern-Italy,Southern-Italy,Traditional,Southern-Italian,Polyphonic,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no
702,romana,"['Voice', 'Lyra', 'Kanonaki', 'Bass']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,no,Dd0IreIlLJE,1612,1815,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no
703,roubalia-garoufalia,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Kanonaki']","['Traditional', 'Mikrasiatiko']",['Asia-minor'],38.5231944247523|26.521702731335296,yes,ozHAP8gMIY8,4227,4376,Asia-minor,Asia-minor,Traditional,Mikrasiatiko,Mikrasiatiko,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
704,roumaniki-souita-2,"['Violin', 'Santouri', 'Guitar', 'Bass', 'Accordion']","['Traditional', 'Romanian']",['Romania'],44.37315771875794|25.424802192291242,no,VrnG_gxNwH8,3348,3798,Romania,Romania,Traditional,Romanian,Romanian,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no
